_id,birth_date,company_location,company_name,company_status,gender,name,number_of_offers,plastic_quantity,rating
106000326697760367763,1987-02-11,Cairo,Gerlach - Berge,SUSPENDED,FEMALE,عوضية بن حمودة - Aodhiah Bn Hamodah ,2,7,5
736003856732833879032,1987-02-11,Cairo,Gerlach - Berge,SUSPENDED,MALE,سيد فاطمه النفير - Said Fatmuah Alnfir ,4,7,5
750260165228681952070,1987-02-11,Cairo,Gerlach - Berge,SUSPENDED,MALE,بروفيسور خلود بوهاها - Brofisaoar Khalod Bohaha ,6,30,5
591570311666364716428,1987-02-11,Cairo,Gerlach - Berge,SUSPENDED,MALE,بتول القلشاني - Btol Aliqlshanei ,3,14,5
990451586447055019913,1987-02-11,Cairo,Gerlach - Berge,SUSPENDED,FEMALE,سيد عنود سعيد - Said Anod Saaid ,2,9,5
480425913504144128440,1987-02-11,Cairo,Gerlach - Berge,SUSPENDED,FEMALE,ريم العلايمي - Riam Alalaaiamai ,6,37,5
491009112767574775951,1968-09-07,Sohag,Witting Inc,APPROVED,FEMALE,بلسم الصفار - Blsam Alsafar ,3,15,5
932128614541294014936,1968-09-07,Sohag,Witting Inc,APPROVED,FEMALE,عنود بن عثمان - Anod Bn Athman ,3,24,5
051163475025713002447,1968-09-07,Sohag,Witting Inc,APPROVED,MALE,نوف القلشاني حفظه الله - Nof Aliqlshanei Hfzah Allah ,2,11,5
886925043537438416917,1968-09-07,Sohag,Witting Inc,APPROVED,MALE,براءة ادريس - Baraaah Idris ,1,7,5
875798003666590298671,1968-09-07,Sohag,Witting Inc,APPROVED,FEMALE,عوضية العواني - Aodhiah Alawanei ,2,14,5
027831922871595254863,1968-09-07,Sohag,Witting Inc,APPROVED,FEMALE,بلسم القلال - Blsam Aliqlal ,2,12,5
690138161459377346887,1968-09-07,Sohag,Witting Inc,APPROVED,MALE,خلود المنيف - Khalod Alamanif ,3,19,5
100003130625881216265,1968-09-07,Sohag,Witting Inc,APPROVED,MALE,اروي النابلي - Aroi Alnablai ,1,5,5
602014469671603821903,1978-04-26,Faiyum,Strosin LLC,APPROVED,FEMALE,عنود الشتيوي - Anod Alshtioi ,2,9,5
879124388945815080348,1978-04-26,Faiyum,Strosin LLC,APPROVED,FEMALE,فاطمه البشيري - Fatmuah Albshiri ,4,11,5
477142971448787953518,1978-04-26,Faiyum,Strosin LLC,APPROVED,FEMALE,آنسة نوف الطريقي - Anisah Nof Altriqai ,3,10,5
084858226759386568245,1978-04-26,Faiyum,Strosin LLC,APPROVED,FEMALE,عنود الزوابي المحترم - Anod Alzwabi Alamuhtrm ,3,20,5
838064085973298169854,1978-04-26,Faiyum,Strosin LLC,APPROVED,FEMALE,فاطمه الصغير - Fatmuah Alsghir ,1,10,5
945641740100751280547,1978-04-26,Faiyum,Strosin LLC,APPROVED,FEMALE,بلسم بن عاشور - Blsam Bn AIshoar ,2,3,5
154998432527059287395,1978-04-26,Faiyum,Strosin LLC,APPROVED,FEMALE,بلسم العطار - Blsam Alaatar ,2,16,5
392351343934587970827,1978-04-26,Faiyum,Strosin LLC,APPROVED,MALE,براءة بن عمر - Baraaah Bn Omar ,1,3,5
761112086895048071146,1978-04-26,Faiyum,Strosin LLC,APPROVED,FEMALE,عوضية هذيل الموقر - Aodhiah Hthil Alamoqur ,1,3,5
721675063807980564355,1978-04-26,Faiyum,Strosin LLC,APPROVED,FEMALE,ريم زقية الموقر - Riam Zqaiah Alamoqur ,1,1,5
345710530572796474127,1978-04-26,Faiyum,Strosin LLC,APPROVED,FEMALE,نوف العطار - Nof Alaatar ,1,5,5
404153944025896642421,1978-04-26,Faiyum,Strosin LLC,APPROVED,FEMALE,خلود زروق - Khalod Zroq ,1,1,5
813829865697929215884,1978-04-26,Faiyum,Strosin LLC,APPROVED,MALE,نوف بن عثمان - Nof Bn Athman ,1,2,5
181450722259356360107,1978-04-26,Faiyum,Strosin LLC,APPROVED,MALE,ريم السقا - Riam Alsqa ,2,19,5
357765074171787145153,1978-04-26,Faiyum,Strosin LLC,APPROVED,MALE,عنود القلشاني - Anod Aliqlshanei ,3,14,5
607986765985608071730,1978-04-26,Faiyum,Strosin LLC,APPROVED,FEMALE,بتول الشيباني المبجل - Btol Alshibanei Alambjl ,2,8,5
233601802275801435815,1995-11-27,Giza,Bahringer - Schmidt,APPROVED,MALE,خلود الخليفي - Khalod Alkhalaifi ,2,11,5
771830942383484420681,1995-11-27,Giza,Bahringer - Schmidt,APPROVED,MALE,بروفيسور عنود العواني - Brofisaoar Anod Alawanei ,2,7,5
356887823905373758839,1995-11-27,Giza,Bahringer - Schmidt,APPROVED,FEMALE,بتول النجار - Btol Alnajar ,4,33,5
488519570153028925685,1995-11-27,Giza,Bahringer - Schmidt,APPROVED,MALE,براءة سويس - Baraaah Saois ,4,20,5
745278868024886920656,1995-11-27,Giza,Bahringer - Schmidt,APPROVED,FEMALE,نوف العلايمي - Nof Alalaaiamai ,3,14,5
247218216791151506741,1995-11-27,Giza,Bahringer - Schmidt,APPROVED,FEMALE,عوضية النفير - Aodhiah Alnfir ,2,10,5
755096091091296600550,1995-11-27,Giza,Bahringer - Schmidt,APPROVED,FEMALE,اروي عنون - Aroi Anon ,5,38,5
950271773675607103348,1995-11-27,Giza,Bahringer - Schmidt,APPROVED,FEMALE,بتول بودوارة - Btol Bodwarah ,1,1,5
753747699063793195566,1995-11-27,Giza,Bahringer - Schmidt,APPROVED,FEMALE,بلسم الطويل - Blsam Altoil ,1,1,5
756181768041733694403,1995-11-27,Giza,Bahringer - Schmidt,APPROVED,FEMALE,عنود بن عاشور - Anod Bn AIshoar ,5,31,5
976229885662515609515,1995-11-27,Giza,Bahringer - Schmidt,APPROVED,FEMALE,براءة فقوسة - Baraaah Faqosah ,2,7,5
923540394383957140845,1995-11-27,Giza,Bahringer - Schmidt,APPROVED,FEMALE,فاطمه فقوسة - Fatmuah Faqosah ,3,16,5
751775029780198931150,1995-11-27,Giza,Bahringer - Schmidt,APPROVED,MALE,عنود الدرقاش - Anod AldrqIsh ,1,6,5
826263739088246002571,1995-11-27,Giza,Bahringer - Schmidt,APPROVED,FEMALE,عوضية عاشور - Aodhiah AIshoar ,2,6,5
148633076444854124386,1995-11-27,Giza,Bahringer - Schmidt,APPROVED,MALE,اروي تومي - Aroi Tomai ,3,6,5
541414692222372223201,1999-04-14,Ismailia,Heller Group,APPROVED,MALE,نوف العنابي - Nof Alanabi ,3,21,5
521478538687394006709,1999-04-14,Ismailia,Heller Group,APPROVED,FEMALE,براءة النخلي - Baraaah Alnkhalai ,5,33,5
689834279295362720284,1999-04-14,Ismailia,Heller Group,APPROVED,MALE,عنود المدقي - Anod Alamdqai ,4,15,5
686794967702235323416,1999-04-14,Ismailia,Heller Group,APPROVED,FEMALE,عنود الرصاع - Anod Alrsaa ,1,6,5
575730840762623583715,1999-04-14,Ismailia,Heller Group,APPROVED,MALE,عنود العنابي حفظه الله - Anod Alanabi Hfzah Allah ,3,20,5
609952291239151192245,1999-04-14,Ismailia,Heller Group,APPROVED,FEMALE,دكتور اروي عنون - Dktoar Aroi Anon ,3,22,5
188336096652731956869,1977-12-25,Damietta,Hegmann and Sons,SUSPENDED,MALE,خلود عطالله - Khalod Aatallah ,1,4,5
881909383509599556661,1977-12-25,Damietta,Hegmann and Sons,SUSPENDED,FEMALE,بتول السقا - Btol Alsqa ,1,4,5
801211058495409193648,1977-12-25,Damietta,Hegmann and Sons,SUSPENDED,MALE,بلسم نيفر - Blsam Nifar ,5,33,5
894427434437561231944,1977-12-25,Damietta,Hegmann and Sons,SUSPENDED,FEMALE,ريم همدان - Riam Hmdan ,1,3,5
172066787342806976051,1977-12-25,Damietta,Hegmann and Sons,SUSPENDED,FEMALE,ريم يافع - Riam Yafa ,1,4,5
588040471136858634258,1977-12-25,Damietta,Hegmann and Sons,SUSPENDED,FEMALE,دكتور ريم الع لويني - Dktoar Riam Ala Loini ,1,4,5
634874025444365016066,1977-12-25,Damietta,Hegmann and Sons,SUSPENDED,FEMALE,عنود العواني المبجل - Anod Alawanei Alambjl ,1,10,5
318612689576520301115,1977-12-25,Damietta,Hegmann and Sons,SUSPENDED,MALE,دكتور بلسم سويس - Dktoar Blsam Saois ,1,3,5
708194943028040013073,1977-12-25,Damietta,Hegmann and Sons,SUSPENDED,FEMALE,عوضية شنيق - Aodhiah Shniq ,1,7,5
314751655650750230587,1977-12-25,Damietta,Hegmann and Sons,SUSPENDED,MALE,ريم الطويل - Riam Altoil ,4,27,5
882660377221717362161,1977-12-25,Damietta,Hegmann and Sons,SUSPENDED,FEMALE,فاطمه العطار المبجل - Fatmuah Alaatar Alambjl ,1,12,5
114506499251682499223,1977-12-25,Damietta,Hegmann and Sons,SUSPENDED,MALE,اروي الطريقي - Aroi Altriqai ,2,12,5
776731804871770484220,1977-12-25,Damietta,Hegmann and Sons,SUSPENDED,FEMALE,اروي القلال - Aroi Aliqlal ,2,11,5
850310633244121882914,1977-12-25,Damietta,Hegmann and Sons,SUSPENDED,FEMALE,خلود المدقي - Khalod Alamdqai ,3,9,5
556444376706165943626,1977-12-25,Damietta,Hegmann and Sons,SUSPENDED,MALE,بتول الشتيوي - Btol Alshtioi ,2,12,5
198467192710035086501,1991-11-17,Sharqia,Hahn LLC,APPROVED,MALE,بلسم المدقي - Blsam Alamdqai ,2,9,5
579936056026107551926,1991-11-17,Sharqia,Hahn LLC,APPROVED,MALE,بتول جاوحدو حفظه الله - Btol Jaohdo Hfzah Allah ,1,4,5
747951547526333957732,1991-11-17,Sharqia,Hahn LLC,APPROVED,MALE,ريم بن عبدالله - Riam Bn Abadallah ,2,12,5
583078098902521472827,1991-11-17,Sharqia,Hahn LLC,APPROVED,MALE,بلسم عطالله - Blsam Aatallah ,1,7,5
261611622030219590809,1991-11-17,Sharqia,Hahn LLC,APPROVED,MALE,عنود فقوسة - Anod Faqosah ,1,3,5
092276815571219850779,1991-11-17,Sharqia,Hahn LLC,APPROVED,FEMALE,بلسم عاشور - Blsam AIshoar ,2,9,5
434882763151282459172,1991-11-17,Sharqia,Hahn LLC,APPROVED,FEMALE,نوف فقوسة - Nof Faqosah ,3,17,5
304897594304500575356,1991-11-17,Sharqia,Hahn LLC,APPROVED,FEMALE,نوف غويلة - Nof Ghoilah ,2,19,5
052161072374281297403,1991-11-17,Sharqia,Hahn LLC,APPROVED,FEMALE,عنود شقرون - Anod Shquron ,2,13,5
590302056707252543802,1991-11-17,Sharqia,Hahn LLC,APPROVED,FEMALE,عنود همدان - Anod Hmdan ,1,7,5
511673804228516446143,1991-11-17,Sharqia,Hahn LLC,APPROVED,FEMALE,براءة سويس - Baraaah Saois ,1,6,5
689758490573471429551,1991-11-17,Sharqia,Hahn LLC,APPROVED,FEMALE,نوف لخشين - Nof Lkhshin ,3,17,5
001286064766905886212,1991-11-17,Sharqia,Hahn LLC,APPROVED,FEMALE,براءة البشيري المبجل - Baraaah Albshiri Alambjl ,4,36,5
235215091553407332116,1991-11-17,Sharqia,Hahn LLC,APPROVED,FEMALE,عوضية شنيق - Aodhiah Shniq ,2,7,5
873238074942533730505,1986-03-15,Gharbia,"Anderson, Homenick and Wilkinson",SUSPENDED,FEMALE,اروي العواني الموقر - Aroi Alawanei Alamoqur ,2,20,5
946467789224690289044,1986-03-15,Gharbia,"Anderson, Homenick and Wilkinson",SUSPENDED,FEMALE,فاطمه الحمامي - Fatmuah Alhamamai ,1,5,5
474687452468025533516,1986-03-15,Gharbia,"Anderson, Homenick and Wilkinson",SUSPENDED,MALE,خلود العلايمي حفظه الله - Khalod Alalaaiamai Hfzah Allah ,1,8,5
044927044325081985706,1986-03-15,Gharbia,"Anderson, Homenick and Wilkinson",SUSPENDED,MALE,ريم عاشور - Riam AIshoar ,2,12,5
042583935980717044094,1986-03-15,Gharbia,"Anderson, Homenick and Wilkinson",SUSPENDED,FEMALE,سيد ريم الطريقي - Said Riam Altriqai ,2,11,5
943272563332039984933,1986-03-15,Gharbia,"Anderson, Homenick and Wilkinson",SUSPENDED,FEMALE,فاطمه يافع - Fatmuah Yafa ,1,6,5
384349502788375708064,1986-03-15,Gharbia,"Anderson, Homenick and Wilkinson",SUSPENDED,FEMALE,بتول النقاش - Btol AlnqIsh ,1,7,5
158875126670575837602,1989-07-04,Asyut,"Cronin, Kessler and Torphy",APPROVED,MALE,عوضية الحمامي - Aodhiah Alhamamai ,1,5,5
862903211514874072901,1989-07-04,Asyut,"Cronin, Kessler and Torphy",APPROVED,MALE,بتول نيفر - Btol Nifar ,2,13,5
511884928830790163455,1989-07-04,Asyut,"Cronin, Kessler and Torphy",APPROVED,MALE,ريم الحمامي - Riam Alhamamai ,1,3,5
020435717532715340390,1989-07-04,Asyut,"Cronin, Kessler and Torphy",APPROVED,MALE,عوضية شنيق - Aodhiah Shniq ,2,8,5
412912014949919426325,1989-07-04,Asyut,"Cronin, Kessler and Torphy",APPROVED,FEMALE,بلسم القلشاني - Blsam Aliqlshanei ,2,19,5
601682820818415556853,1989-07-04,Asyut,"Cronin, Kessler and Torphy",APPROVED,MALE,براءة الشتيوي - Baraaah Alshtioi ,4,18,5
173400930874456878285,1989-07-04,Asyut,"Cronin, Kessler and Torphy",APPROVED,FEMALE,فاطمه النابلي المبجل - Fatmuah Alnablai Alambjl ,2,3,5
503942997733436136765,1989-07-04,Asyut,"Cronin, Kessler and Torphy",APPROVED,MALE,اروي الغربي - Aroi Alghrabi ,1,10,5
362140532728247601155,1989-07-04,Asyut,"Cronin, Kessler and Torphy",APPROVED,MALE,اروي العنابي - Aroi Alanabi ,2,16,5
283153431789334628547,1989-07-04,Asyut,"Cronin, Kessler and Torphy",APPROVED,FEMALE,بتول بن عبد الكريم - Btol Bn Abad Alkariam ,2,18,5
198578269727904126052,1989-07-04,Asyut,"Cronin, Kessler and Torphy",APPROVED,FEMALE,خلود جابالله - Khalod Jaballah ,2,8,5
736646283209256254791,1989-07-04,Asyut,"Cronin, Kessler and Torphy",APPROVED,FEMALE,دكتور نوف السقاط - Dktoar Nof Alsqat ,1,4,5
488014869288935598772,1989-07-04,Asyut,"Cronin, Kessler and Torphy",APPROVED,MALE,بتول عاشور - Btol AIshoar ,2,7,5
618959703537495945091,1989-07-04,Asyut,"Cronin, Kessler and Torphy",APPROVED,FEMALE,عنود زروق - Anod Zroq ,4,32,5
466149346432216576215,1989-07-04,Asyut,"Cronin, Kessler and Torphy",APPROVED,FEMALE,بلسم بن عبد الكريم - Blsam Bn Abad Alkariam ,2,10,5
295821215493271518957,1989-07-04,Asyut,"Cronin, Kessler and Torphy",APPROVED,MALE,براءة سويس - Baraaah Saois ,2,9,5
011431572228789916212,1972-05-17,North Sinai,"Kling, Christiansen and Funk",APPROVED,FEMALE,ريم بن عبد السلام المبجل - Riam Bn Abad Alsalam Alambjl ,3,7,5
536089449678005129433,1972-05-17,North Sinai,"Kling, Christiansen and Funk",APPROVED,FEMALE,خلود عاشور - Khalod AIshoar ,3,24,5
026493616935043060110,1972-05-17,North Sinai,"Kling, Christiansen and Funk",APPROVED,MALE,براءة جراد - Baraaah Jrad ,5,23,5
400321446292680972729,1972-05-17,North Sinai,"Kling, Christiansen and Funk",APPROVED,MALE,عنود الغربي - Anod Alghrabi ,5,16,5
807930079128597444919,1972-05-17,North Sinai,"Kling, Christiansen and Funk",APPROVED,FEMALE,بروفيسور عنود الشريف - Brofisaoar Anod Alshrif ,4,25,5
009436946980740942067,1972-05-17,North Sinai,"Kling, Christiansen and Funk",APPROVED,FEMALE,عنود بن عبد السلام - Anod Bn Abad Alsalam ,5,29,5
080999961654040843386,1993-07-16,Sharqia,"Prosacco, Brakus and Hintz",SUSPENDED,FEMALE,خلود بن حمودة - Khalod Bn Hamodah ,4,36,5
061373670694821448726,1993-07-16,Sharqia,"Prosacco, Brakus and Hintz",SUSPENDED,FEMALE,عنود الطويل - Anod Altoil ,2,12,5
209382996395436276378,1993-07-16,Sharqia,"Prosacco, Brakus and Hintz",SUSPENDED,FEMALE,عنود السقا - Anod Alsqa ,3,11,5
388757747344833900964,1993-07-16,Sharqia,"Prosacco, Brakus and Hintz",SUSPENDED,FEMALE,عنود بن عبد الكريم - Anod Bn Abad Alkariam ,4,32,5
413806525707279154385,1993-07-16,Sharqia,"Prosacco, Brakus and Hintz",SUSPENDED,MALE,دكتور خلود الزوابي - Dktoar Khalod Alzwabi ,4,15,5
049617580689668015546,1993-07-16,Sharqia,"Prosacco, Brakus and Hintz",SUSPENDED,MALE,فاطمه فقوسة الموقر - Fatmuah Faqosah Alamoqur ,3,13,5
906585817825973343029,1988-06-25,Minya,"Hahn, Gerlach and Graham",APPROVED,MALE,آنسة بلسم القلشاني - Anisah Blsam Aliqlshanei ,16,88,5
026362376426333216475,1988-06-25,Minya,"Hahn, Gerlach and Graham",APPROVED,FEMALE,بروفيسور اروي سويس - Brofisaoar Aroi Saois ,9,44,5
582646116315611887853,1986-05-10,Minya,Greenholt - Hermiston,APPROVED,FEMALE,ريم عظومة - Riam Azomah ,9,42,5
968644496448972854173,1986-05-10,Minya,Greenholt - Hermiston,APPROVED,MALE,اروي عطالله - Aroi Aatallah ,6,19,5
895546390221659973819,1977-12-07,Qena,Trantow - Pacocha,APPROVED,FEMALE,ريم السقاط - Riam Alsqat ,2,19,5
558365163955391943225,1977-12-07,Qena,Trantow - Pacocha,APPROVED,FEMALE,عوضية شنيق - Aodhiah Shniq ,1,10,5
151871558845143375978,1977-12-07,Qena,Trantow - Pacocha,APPROVED,FEMALE,براءة النخلي - Baraaah Alnkhalai ,2,16,5
914431348524745666736,1977-12-07,Qena,Trantow - Pacocha,APPROVED,MALE,براءة القلال - Baraaah Aliqlal ,1,6,5
478827129671622763988,1977-12-07,Qena,Trantow - Pacocha,APPROVED,FEMALE,عنود الكراي - Anod Alkarai ,2,7,5
749634218584397884830,1977-12-07,Qena,Trantow - Pacocha,APPROVED,MALE,بتول بودوارة - Btol Bodwarah ,1,3,5
713519863087612781528,1977-12-07,Qena,Trantow - Pacocha,APPROVED,MALE,براءة الخليفي - Baraaah Alkhalaifi ,1,8,5
989318314868964042612,1977-12-07,Qena,Trantow - Pacocha,APPROVED,FEMALE,خلود الدرقاش - Khalod AldrqIsh ,3,10,5
061226383289654554963,1977-12-07,Qena,Trantow - Pacocha,APPROVED,FEMALE,عنود غويلة - Anod Ghoilah ,1,3,5
970570157969612264710,1977-12-07,Qena,Trantow - Pacocha,APPROVED,FEMALE,عوضية الخليفي - Aodhiah Alkhalaifi ,1,7,5
586091460548003764657,1977-12-07,Qena,Trantow - Pacocha,APPROVED,MALE,اروي الصفار - Aroi Alsafar ,1,8,5
930062322010208065368,1971-10-17,Qena,Willms Group,APPROVED,MALE,نوف النجار - Nof Alnajar ,19,93,5
048259781476581063680,1976-08-29,Ismailia,Bogisich LLC,APPROVED,FEMALE,عنود جاوحدو - Anod Jaohdo ,3,18,5
645077637469330019266,1976-08-29,Ismailia,Bogisich LLC,APPROVED,FEMALE,عنود بن عمر - Anod Bn Omar ,6,22,5
060335463425933266411,1976-08-29,Ismailia,Bogisich LLC,APPROVED,FEMALE,نوف بن عاشور - Nof Bn AIshoar ,9,45,5
562346455258318755226,1984-01-14,Damietta,"Runolfsdottir, Lebsack and Keebler",APPROVED,FEMALE,بتول الطريقي - Btol Altriqai ,3,26,5
383963544043695716042,1984-01-14,Damietta,"Runolfsdottir, Lebsack and Keebler",APPROVED,FEMALE,عنود الخليفي - Anod Alkhalaifi ,3,22,5
270077856798584998758,1984-01-14,Damietta,"Runolfsdottir, Lebsack and Keebler",APPROVED,FEMALE,عنود الوحيشي - Anod Alohaishi ,1,2,5
037265758645278281153,1984-01-14,Damietta,"Runolfsdottir, Lebsack and Keebler",APPROVED,MALE,اروي الصفار - Aroi Alsafar ,3,14,5
553509020441101603920,1984-01-14,Damietta,"Runolfsdottir, Lebsack and Keebler",APPROVED,MALE,عنود الرقيق - Anod Alruqaiq ,1,4,5
262824832023061849650,1984-01-14,Damietta,"Runolfsdottir, Lebsack and Keebler",APPROVED,FEMALE,عوضية الشيباني - Aodhiah Alshibanei ,1,9,5
620100771426901702526,1984-01-14,Damietta,"Runolfsdottir, Lebsack and Keebler",APPROVED,FEMALE,اروي الزوابي - Aroi Alzwabi ,3,12,5
109668220786222394761,1984-01-14,Damietta,"Runolfsdottir, Lebsack and Keebler",APPROVED,FEMALE,نوف بن عبدالله - Nof Bn Abadallah ,1,7,5
707762360441951301756,1984-01-14,Damietta,"Runolfsdottir, Lebsack and Keebler",APPROVED,FEMALE,عنود هذيل - Anod Hthil ,3,24,5
811825973233194387033,1984-01-14,Damietta,"Runolfsdottir, Lebsack and Keebler",APPROVED,MALE,عوضية لخشين - Aodhiah Lkhshin ,2,10,5
869682841568482372779,1984-01-14,Damietta,"Runolfsdottir, Lebsack and Keebler",APPROVED,FEMALE,عنود فقوسة - Anod Faqosah ,1,6,5
328128726267855722460,1984-01-14,Damietta,"Runolfsdottir, Lebsack and Keebler",APPROVED,MALE,خلود الكراي - Khalod Alkarai ,2,13,5
822260151087806736152,1984-01-14,Damietta,"Runolfsdottir, Lebsack and Keebler",APPROVED,FEMALE,عنود الكراي - Anod Alkarai ,1,1,5
517311941634141367089,1983-07-04,Damietta,"Feest, Howe and Stokes",SUSPENDED,FEMALE,عنود بنسلامة الموقر - Anod Bnisalamah Alamoqur ,1,11,5
775797360193084434012,1983-07-04,Damietta,"Feest, Howe and Stokes",SUSPENDED,MALE,اروي الطويل - Aroi Altoil ,2,8,5
255273883007887564320,1983-07-04,Damietta,"Feest, Howe and Stokes",SUSPENDED,MALE,ريم نيفر - Riam Nifar ,1,11,5
061273450505571178746,1983-07-04,Damietta,"Feest, Howe and Stokes",SUSPENDED,MALE,نوف الرقيق - Nof Alruqaiq ,1,5,5
226302115789985157859,1983-07-04,Damietta,"Feest, Howe and Stokes",SUSPENDED,FEMALE,فاطمه همدان الموقر - Fatmuah Hmdan Alamoqur ,2,6,5
723387308725867682228,1983-07-04,Damietta,"Feest, Howe and Stokes",SUSPENDED,FEMALE,بلسم شنيق - Blsam Shniq ,1,3,5
084388682626687466450,1975-06-04,Cairo,"Marks, O'Hara and Schroeder",APPROVED,FEMALE,فاطمه المنيف - Fatmuah Alamanif ,1,1,5
597615415428351456602,1975-06-04,Cairo,"Marks, O'Hara and Schroeder",APPROVED,FEMALE,عنود السقا - Anod Alsqa ,4,31,5
471918666314366739768,1975-06-04,Cairo,"Marks, O'Hara and Schroeder",APPROVED,MALE,عوضية جاوحدو - Aodhiah Jaohdo ,1,4,5
988512570229107251603,1975-06-04,Cairo,"Marks, O'Hara and Schroeder",APPROVED,MALE,خلود فقوسة حفظه الله - Khalod Faqosah Hfzah Allah ,2,2,5
982979566397630426777,1975-06-04,Cairo,"Marks, O'Hara and Schroeder",APPROVED,FEMALE,براءة الشريف الموقر - Baraaah Alshrif Alamoqur ,3,11,5
346942198783499226663,1975-06-04,Cairo,"Marks, O'Hara and Schroeder",APPROVED,MALE,براءة العلايمي - Baraaah Alalaaiamai ,5,20,5
517320007247344524486,1996-01-25,Alexandria,Lowe Inc,SUSPENDED,FEMALE,دكتور اروي العلاني - Dktoar Aroi Alalaanei ,1,1,5
365931669197658002803,1996-01-25,Alexandria,Lowe Inc,SUSPENDED,FEMALE,عوضية السقا - Aodhiah Alsqa ,1,7,5
583837447697306542875,1996-01-25,Alexandria,Lowe Inc,SUSPENDED,MALE,فاطمه جراد - Fatmuah Jrad ,1,11,5
039393445050150737818,1996-01-25,Alexandria,Lowe Inc,SUSPENDED,FEMALE,فاطمه العلايمي - Fatmuah Alalaaiamai ,1,4,5
378132779170630595111,1996-01-25,Alexandria,Lowe Inc,SUSPENDED,MALE,ريم غويلة - Riam Ghoilah ,1,4,5
432807991368340479385,1996-01-25,Alexandria,Lowe Inc,SUSPENDED,MALE,براءة عظومة - Baraaah Azomah ,2,10,5
270092054537322347037,1996-01-25,Alexandria,Lowe Inc,SUSPENDED,FEMALE,عنود الصفار - Anod Alsafar ,2,14,5
359233332524111672369,1974-03-26,Suez,Olson Inc,SUSPENDED,MALE,عنود العواني - Anod Alawanei ,2,3,5
948127100565999047444,1974-03-26,Suez,Olson Inc,SUSPENDED,FEMALE,اروي العلايمي - Aroi Alalaaiamai ,2,8,5
062387582895989605017,1974-03-26,Suez,Olson Inc,SUSPENDED,MALE,ريم بن عبد السلام - Riam Bn Abad Alsalam ,4,11,5
425149490185087496608,1974-03-26,Suez,Olson Inc,SUSPENDED,FEMALE,نوف السقا - Nof Alsqa ,2,20,5
858815687833267669007,1974-03-26,Suez,Olson Inc,SUSPENDED,FEMALE,ريم بودوارة - Riam Bodwarah ,4,17,5
857313857304843419597,1974-03-26,Suez,Olson Inc,SUSPENDED,FEMALE,نوف هذيل - Nof Hthil ,4,17,5
835274141776014514950,1974-03-26,Suez,Olson Inc,SUSPENDED,FEMALE,عنود عظومة - Anod Azomah ,1,10,5
227178413558283447982,1974-03-26,Suez,Olson Inc,SUSPENDED,MALE,عوضية الشيباني - Aodhiah Alshibanei ,1,8,5
491796123952348301875,1974-03-26,Suez,Olson Inc,SUSPENDED,MALE,عنود النفير - Anod Alnfir ,1,1,5
857884777097015681436,1974-03-26,Suez,Olson Inc,SUSPENDED,MALE,بلسم المدقي - Blsam Alamdqai ,1,5,5
475864252228770651013,1974-03-26,Suez,Olson Inc,SUSPENDED,FEMALE,خلود السقاط - Khalod Alsqat ,2,8,5
114130072965164757805,1974-03-26,Suez,Olson Inc,SUSPENDED,MALE,ريم الأشراف - Riam Alashraf ,2,10,5
684082675963830486009,1999-06-07,Damietta,"Dibbert, Schinner and McClure",SUSPENDED,FEMALE,عوضية الصفار - Aodhiah Alsafar ,17,83,5
563475434279815811398,1977-09-13,Monufia,"Cummings, Wilkinson and Roob",SUSPENDED,FEMALE,عنود الدرقاش - Anod AldrqIsh ,3,18,5
306775966968916655684,1977-09-13,Monufia,"Cummings, Wilkinson and Roob",SUSPENDED,FEMALE,بلسم العطار - Blsam Alaatar ,4,11,5
081858931598531131543,1977-09-13,Monufia,"Cummings, Wilkinson and Roob",SUSPENDED,MALE,اروي بن حسين - Aroi Bn Hussain ,4,21,5
056325536880573044831,1977-09-13,Monufia,"Cummings, Wilkinson and Roob",SUSPENDED,MALE,اروي بن عبد السلام - Aroi Bn Abad Alsalam ,1,3,5
737924876710002805940,1977-09-13,Monufia,"Cummings, Wilkinson and Roob",SUSPENDED,FEMALE,ريم بن عاشور - Riam Bn AIshoar ,1,9,5
733397893695456953556,1977-09-13,Monufia,"Cummings, Wilkinson and Roob",SUSPENDED,MALE,عنود العلايمي - Anod Alalaaiamai ,4,29,5
544132396623464967535,1977-09-13,Monufia,"Cummings, Wilkinson and Roob",SUSPENDED,MALE,اروي الخليفي - Aroi Alkhalaifi ,4,15,5
114773990965951731538,1977-09-13,Monufia,"Cummings, Wilkinson and Roob",SUSPENDED,MALE,ريم العلايمي - Riam Alalaaiamai ,3,18,5
896464623054563341449,1977-09-13,Monufia,"Cummings, Wilkinson and Roob",SUSPENDED,FEMALE,بتول سويس - Btol Saois ,1,1,5
917417947255233493841,1977-09-13,Monufia,"Cummings, Wilkinson and Roob",SUSPENDED,MALE,ريم الشيباني الموقر - Riam Alshibanei Alamoqur ,3,13,5
733367407966390399651,1977-09-13,Monufia,"Cummings, Wilkinson and Roob",SUSPENDED,MALE,عوضية الطويل - Aodhiah Altoil ,2,5,5
038236955544025037286,1977-09-13,Monufia,"Cummings, Wilkinson and Roob",SUSPENDED,FEMALE,سيد خلود بوديبة - Said Khalod Bodibah ,2,24,5
004655002424017811296,1984-12-15,Red Sea,Toy Inc,APPROVED,FEMALE,نوف الخليفي - Nof Alkhalaifi ,1,8,5
